-2.0, -1.6, -1.2, -0.8, -0.4, 0.0, 0.4, 0.8, 1.2, 1.6, 2.0
-2212.9325320356597,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-136.7471436305958,-1451.4983658624055,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-68.75448166846455,-98.5773485149131,-850.3841996891501,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-36.12019102183989,-44.153529954790734,-62.58626618486023,-409.59003351589524,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-18.198500979246163,-20.73403927618932,-24.44531529418404,-32.287501856757686,-129.11586734264017,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-8.961701169385115,-8.961701169385115,-8.961701169385115,-8.961701169385115,-8.961701169385115,-8.961701169385115,-8.961701169385115,-8.961701169385115,-8.961701169385115,-8.961701169385115,-8.961701169385115
-4.897682676064327,-4.341175658862812,-3.380721064749851,-2.1675039262532065,-0.4911629645686019,-2.0298158690926043,-49.127534996130066,-216.379505954096,-533.1710275614001,-997.2956518236134,-1618.2906562096484
-4.559054309199971,-4.027026032652065,-3.4002791806704304,-2.7774505167283445,-2.587875114919367,-8.634259788064174,-68.4581004214862,-249.61336882287506,-576.6492956776818,-1054.747695222576,-1690.032114824704
-6.845892536467779,-6.818616572810287,-6.930672085770059,-7.457793069699006,-9.381493817615693,-19.949214075797393,-86.43680567600829,-275.0379244077433,-610.4192026496199,-1097.3402034222722,-1738.6172691739566
-11.366755394954717,-11.794536930915008,-12.930525212962218,-14.385700674323667,-18.549660753955273,-32.59284448537138,-104.12192563645003,-299.788029363706,-639.4590760753518,-1131.5450364763649,-1776.6103917379817
-17.37677121372781,-18.656742631717012,-20.461461480634892,-23.757505139548623,-30.010315626995457,-46.43285553826108,-122.52653156463937,-322.3274002999252,-666.0252329167256,-1163.1003790606862,-1812.99087030311
