-2.0, -1.6, -1.2, -0.8, -0.4, 0.0, 0.4, 0.8, 1.2, 1.6, 2.0
-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-27.21545698184785
-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-12.030860425786315,-16.458222431071153,-16.447864194417587,-20.872925584089508
-Inf,-Inf,-Inf,-Inf,-8.8816583575582,-11.475177984513977,-10.460620261820155,-16.590449334933886,-18.95656585450325,-13.844326510604692,-23.892325022956218
-Inf,-Inf,-8.965996144845851,-10.4950999922784,-11.078283674527396,-11.680629155056742,-14.398283672938193,-17.159685786904138,-19.445353267878648,-22.45721664063179,-29.640714506332934
NaN,-9.738192210951246,-10.402251915730112,-10.790895552726754,-10.841937187474537,-11.435173576811083,-13.893144074481787,-16.019983702858777,-17.86632385389714,-17.301701615140463,-31.11664551971407
-10.609137072743776,-10.609137072743776,-10.609137072743776,-10.609137072743776,-10.609137072743776,-10.609137072743776,-10.609137072743776,-10.609137072743776,-10.609137072743776,-10.609137072743776,-10.609137072743776
NaN,-11.806288954602838,-10.997811103507265,-10.58764523209474,-10.582769662477206,-10.54486542691599,-11.228550745247428,-12.993173470824873,-14.535945915865742,-11.401102551282216,-16.464854855773087
-Inf,-Inf,-13.566621270563882,-11.487825312362185,-10.781588157798037,-10.676891201672015,-11.420074576386844,-12.732017157874381,-13.413225369012197,-10.780562554061563,-20.617536527560304
-Inf,-Inf,-Inf,-Inf,-15.015942672369558,-12.115905390021627,-13.227533505813092,-13.162361145045908,-14.891786268267293,-16.355266158914286,-19.11883996283081
-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-19.39022290956235,-18.047063748055756,-14.75351046347576,-22.552457721115815
-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-38.00281716363971
