-2.0, -1.6, -1.2, -0.8, -0.4, 0.0, 0.4, 0.8, 1.2, 1.6, 2.0
-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-20.74282717133775,-28.660208969121122,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-4.384549421260067,-6.248524875365626,-9.165520724721805,-21.13933182033313,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-1.0604225757601167,-1.355608967441695,-1.7367599375935023,-2.8745531764813608,-7.84866688146428,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-0.02616569822887514,-0.02616569822887514,-0.02616569822887514,-0.02616569822887514,-0.02616569822887514,-0.02616569822887514,-0.02616569822887514,-0.02616569822887514,-0.02616569822887514,-0.02616569822887514,-0.02616569822887514
-1.2600192622234667,-1.5492391961594543,-1.9237500066695155,-2.6763130441336815,-9.660291345860786,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-5.104102181048802,-6.0418858745226185,-10.211913370273276,-26.19238813930973,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-17.086765826648136,-34.62489344204327,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
