0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10
-0.4, -0.248022, -0.134387, -0.066543, -0.0313386, -0.0143939, -0.00653333, -0.0029492, -0.00132802, -0.000597363, -0.000268575
