0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10
0.1, 0.0909091, 0.0833333, 0.0769231, 0.0714285, 0.0666665, 0.0624998, 0.0588236, 0.0555553, 0.0526316, 0.05
