0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10
0.4, 0.271636, 0.173025, 0.106991, 0.0653702, 0.0397587, 0.0241397, 0.0146481, 0.00888602, 0.00539042, 0.00326967
