0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10
0.1, 0.0602732, 0.0364742, 0.0221045, 0.0134032, 0.00812876, 0.00493046, 0.00299054, 0.00181398, 0.00110029, 0.000667443
