0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10
-0.1, -0.045159, -0.0203123, -0.00912938, -0.00410254, -0.00184361, -0.000828466, -0.000372314, -0.000167329, -7.52118e-5, -3.38181e-5
