0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10
0.6, 0.152381, 0.0342578, 0.00764828, 0.00170693, 0.000380983, 8.50532e-5, 1.90068e-5, 4.25647e-6, 9.61795e-7, 2.19077e-7
