0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10
0.1, 0.0420393, 0.0183586, 0.00814645, 0.00364025, 0.00163177, 0.000732461, 0.000328996, 0.00014783, 6.645e-5, 2.98697e-5
