0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10
-0.4, -0.0850477, -0.018935, -0.00422525, -0.000942959, -0.000210473, -4.70025e-5, -1.05079e-5, -2.35849e-6, -5.37937e-7, -1.24627e-7
