0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10
-0.1, -0.0900332, -0.0802625, -0.0708688, -0.0620055, -0.0537888, -0.0462953, -0.0395639, -0.0335971, -0.0283709, -0.0238412
