0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10
-1.0, -0.462851, -0.13585, -0.0326154, -0.00740452, -0.001659, -0.000370614, -8.27509e-5, -1.84921e-5, -4.14233e-6, -9.35025e-7
