0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10
-1.0, -0.503092, -0.345995, -0.258882, -0.201135, -0.159446, -0.12789, -0.103324, -0.0838602, -0.0682646, -0.0556777
