0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10
0.4, 0.221264, 0.130233, 0.0781574, 0.0472237, 0.028603, 0.0173405, 0.0105161, 0.00637811, 0.00386875, 0.00234661
