0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10
-0.6, -0.493011, -0.359285, -0.238222, -0.14997, -0.0922871, -0.0562811, -0.0342076, -0.020764, -0.0125987, -0.00764263
