0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10
0.4, 0.240354, 0.161586, 0.115395, 0.085532, 0.0649896, 0.0502495, 0.0393485, 0.0311066, 0.0247697, 0.0198348
