0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10
-0.1, -0.0812065, -0.0661278, -0.0539467, -0.0440624, -0.0360177, -0.0294574, -0.0241006, -0.0197227, -0.0161427, -0.0132137
