0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10
-0.6, -0.459283, -0.301775, -0.171153, -0.0871787, -0.041678, -0.0192833, -0.00878254, -0.00397094, -0.00178941, -0.000805142
