0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10
-0.4, -0.354062, -0.297695, -0.235804, -0.175612, -0.123597, -0.0830428, -0.0538921, -0.0341376, -0.0212799, -0.013128
