-2.0, -1.6, -1.2, -0.8, -0.4, 0.0, 0.4, 0.8, 1.2, 1.6, 2.0
-1999.9033427783338,-Inf,-529.8124120855498,-Inf,-98.03893969718237,-Inf,-Inf,-Inf,-Inf,-Inf,-959.1316640899585
-53.47980193807231,-1280.208781091884,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-22.164504843261316,-133.91672791977248,-720.8342194054338,-440.98176916017405,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-60.39177498034683,-Inf,-34.02179747152413,-321.77965771898414,-128.61498532434447,-9.344611680786635,-Inf,-Inf,-104.76826764413045,-Inf,-Inf
-10.360265420732668,-42.57712968594633,-6.935069490107952,-188.7026101682224,-83.0450960325342,-20.690328896116696,-Inf,-Inf,-Inf,-Inf,-Inf
-4.630534346084314,-4.630534346084314,-4.630534346084314,-4.630534346084314,-4.630534346084314,-4.630534346084314,-4.630534346084314,-4.630534346084314,-4.630534346084314,-4.630534346084314,-4.630534346084314
-20.946260258820644,-24.121890627361513,-20.25991973266532,-20.879673755662797,-37.5908607428759,-21.499233338373763,-86.53597265963445,-78.90417992079101,-469.13198732330943,-919.7153650729476,-1940.4042200705376
-22.784972500800592,-23.77583177103865,-43.703648258584295,-90.76854377071804,-9.686085048608307,-13.226965061271112,-102.7287117003982,-328.76141097318464,-734.2396391556119,-1292.0772550881377,-1806.3726216009163
-70.83762067039407,-88.8938949072154,-Inf,-58.06921014239975,-20.027025894598427,-109.24893472283979,-129.35911003392326,-345.9225000383279,-731.3068492867347,-1249.9299559984586,-2105.2812666015247
-76.92534778657114,-30.470848339091116,-24.60188538831549,-69.77447129206946,-59.740353030209704,-113.57343765202569,-113.61949254966704,-338.6599310236661,-713.9365358770654,-1294.1722876002848,-1926.4485287383256
-35.06709875192838,-53.99077291394263,-65.41101500020615,-70.48408243165015,-102.62079397283455,-258.833286217624,-163.51133597074787,-269.0730107097912,-749.4804303477545,-1879.9987807227742,-2017.357725913835
