-2.0, -1.6, -1.2, -0.8, -0.4, 0.0, 0.4, 0.8, 1.2, 1.6, 2.0
-2002.0000000000002,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-81.58593132540692,-1281.28,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-31.99067610754657,-51.26496151335743,-720.7199999999999,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-11.243377881623822,-15.612442241069822,-26.07736540378706,-320.32,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-2.3546108959736394,-3.0547793091030178,-4.368080691796451,-7.766062297367738,-80.08,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-1.8081726853749336,-2.1887913108473707,-2.7792978312888046,-3.8215632928748238,-6.176319228839776,-16.04161004516886,-80.08,-272.48976896765504,-614.4606419242183,-1109.7393202452593,-1760.0460258588857
-6.514287063262387,-7.724087058193682,-9.511541217044865,-12.43496910127693,-18.186866316987153,-35.71786226356665,-113.6959920908628,-320.32,-676.175964561677,-1185.3189364377656,-1849.4881718836689
-13.363496766082099,-15.594110988718704,-18.774053308372718,-23.710756118965516,-32.63406764128499,-55.74804020095515,-141.88212434915496,-356.7357146859851,-720.7199999999999,-1237.9637171334264,-1910.2412249182687
-21.86902758609027,-25.195055585281544,-29.80808849938258,-36.700587009844924,-48.453237606913945,-75.93955009591811,-167.85515305747376,-388.52005958385837,-758.2719308346258,-1281.28,-1959.2971256297485
-31.698615164766856,-36.137567269445924,-42.16087287053153,-50.89873901615939,-65.17030842947803,-96.24678117689838,-192.64338214824028,-417.8053730690936,-792.0231829744384,-1319.5074544702186,-2002.0000000000002
