-2.0, -1.6, -1.2, -0.8, -0.4, 0.0, 0.4, 0.8, 1.2, 1.6, 2.0
-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-112.10472136541067,-163.3987720980432,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-66.68108879461863,-76.24892847440083,-93.73939650735227,-142.16891258637946,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-45.411178457136344,-48.48523098793415,-53.36549108119993,-62.31467846256086,-85.08769933031378,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-31.91176949129336,-31.91176949129336,-31.91176949129336,-31.91176949129336,-31.91176949129336,-31.91176949129336,-31.91176949129336,-31.91176949129336,-31.91176949129336,-31.91176949129336,-31.91176949129336
-22.66199497785696,-20.68679651622442,-17.693471055346595,-12.746361192077755,-4.346405583731714,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-16.747303697844618,-13.437300406078162,-8.512307449372976,-2.450020932442308,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-16.089552482714986,-16.279180833592424,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
