-2.0, -1.6, -1.2, -0.8, -0.4, 0.0, 0.4, 0.8, 1.2, 1.6, 2.0
-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-567.0803528862318,-613.3362005690436,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-531.0543754942538,-539.2328899849551,-554.457683847068,-598.4884798239299,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-517.0251734760707,-519.5380900638178,-523.600172790516,-531.395592578408,-554.4311674425586,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-510.16756688165316,-510.16756688165316,-510.16756688165316,-510.16756688165316,-510.16756688165316,-510.16756688165316,-510.16756688165316,-510.16756688165316,-510.16756688165316,-510.16756688165316,-510.16756688165316
-507.5595947396424,-506.1455322210604,-503.9703841267502,-500.17704185695044,-491.5145322522067,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-508.8856117789291,-506.9649336762436,-504.3056148903769,-502.64204847561166,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-517.6255157426134,-522.8533471433116,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
