-2.0, -1.6, -1.2, -0.8, -0.4, 0.0, 0.4, 0.8, 1.2, 1.6, 2.0
-2786.6779858350374,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-273.8405185547321,-1924.5074658661265,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-180.17849161972268,-223.77379043663015,-1222.6569458972149,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-128.66253693247964,-143.85599174676832,-175.41168029308108,-681.1264259283043,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-98.21189294655865,-102.49413057859216,-110.26192331498225,-128.5940272325179,-299.91590595939317,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-79.02538599048216,-79.02538599048216,-79.02538599048216,-79.02538599048216,-79.02538599048216,-79.02538599048216,-79.02538599048216,-79.02538599048216,-79.02538599048216,-79.02538599048216,-79.02538599048216
-66.60290753153392,-64.33404457468752,-61.58230301144793,-56.84091836666838,-47.764355653277796,-26.5943253375162,-18.454866021571174,-111.41613496413673,-341.70025742159714,-721.7125227113004,-1248.8384638693715
-58.96657627542757,-56.007116730405514,-52.072873047243874,-45.245975778450436,-34.291041808479946,-13.649310003046033,-14.086118102585951,-118.2043460526602,-361.3141366223371,-751.2741949930901,-1295.8073052416275
-55.003963403652484,-51.60229066406391,-47.22595581034326,-40.734330935501916,-29.743348237742463,-10.76574783774493,-16.925428744568386,-127.60518170879666,-378.27382608374916,-777.802275142009,-1326.1710895156489
-53.8389395304334,-50.30669356987123,-46.168332994704315,-39.90654759094019,-29.570011251949254,-13.200460203455924,-23.528287350556578,-139.97483504302923,-394.7349868293045,-798.6633061148383,-1354.1784343879815
-54.53573789992324,-51.57904515474356,-47.572885765393224,-42.554200784703525,-32.81656193863132,-18.80263618658686,-32.20652898163683,-153.17510590223048,-412.3527506165686,-819.49023688669,-1379.3727861459272
