-2.0, -1.6, -1.2, -0.8, -0.4, 0.0, 0.4, 0.8, 1.2, 1.6, 2.0
-55.19458477386151,-51.57379610006203,-46.78122892902803,-41.994817599115315,-22.150398656855245,-11.31467489630892,-64.35979363944227,-175.60081111331536,-305.0771721161609,-442.7878839145751,-590.2987961511363
-55.505336180624,-51.05007985340042,-48.963484112672546,-34.09123354392445,-26.22603305587393,-8.144210639770424,-67.22100513965133,-173.5145762364775,-298.2462763307735,-439.68679130430263,-582.3551534392956
-56.50150713565979,-49.30503736413583,-45.093696358401644,-38.30346523003182,-28.214765815390532,-5.052556549455154,-64.73625001507004,-166.18180536606522,-295.33278621839,-432.46926950897097,-578.6010010354122
-52.77088357826373,-58.05559979448024,-51.07126980447677,-45.19577803191167,-27.261266996511498,-5.70126349825407,-59.75823373312896,-163.27615668722618,-289.47511962915337,-425.6341216444452,-577.0709444851351
-66.8229817145258,-67.67009528861858,-59.60454423990991,-55.502384819251546,-33.25362135937878,-13.836024598742833,-57.894859792434495,-157.5805359831668,-279.6149283117595,-421.4368958873545,-562.319312341718
-79.60491163846154,-79.60491163846154,-79.60491163846154,-79.60491163846154,-79.60491163846154,-79.60491163846154,-79.60491163846154,-79.60491163846154,-79.60491163846154,-79.60491163846154,-79.60491163846154
-99.58509866645872,-100.54224498988945,-100.14264557419962,-116.70969635766392,-133.65467693568473,-213.77091186340348,-448.21097484550126,-716.8750356571774,-965.8240165277687,-1226.0462885076843,-1486.2603940476695
-116.48406952673366,-119.62210359120925,-129.78201164303465,-142.6362271466948,-187.21577733321553,-297.74702564240204,-530.8061430023616,-783.7752485576555,-1034.518034186028,-1282.4837440320757,-1524.4865771590664
-130.0404536255875,-139.37745838881202,-151.1249701414424,-163.9376278049965,-234.78348387072248,-326.53045515547313,-555.1307621608744,-820.1035151875077,-1076.9390670311054,-1321.8907911556848,-1568.1996473006166
-142.5050256434551,-161.66099309730515,-161.96549882070752,-197.8866513453577,-221.31022457514462,-340.44748835874594,-599.2795097878637,-850.5748324413111,-1099.0407270252304,-1344.273001846231,-1591.3631369415873
-161.26664678139198,-167.41557442430627,-179.94665839274595,-204.91014993647318,-251.86870803435713,-372.99051783779424,-598.8623067640824,-850.4509237364183,-1116.4492501065474,-1356.785320267821,-1612.5179767973264
