-2.0, -1.6, -1.2, -0.8, -0.4, 0.0, 0.4, 0.8, 1.2, 1.6, 2.0
-322.792801029407,-334.72933004638946,-352.2887557590296,-381.58477932360853,-444.3536667082994,-637.0339916740935,-995.563320278788,-1341.6936351842544,-1664.0088032205604,-1970.8101409411813,-2266.7590142436757
-310.4915014872049,-321.4274320709212,-337.7980726505977,-365.6586743566917,-426.70119686042466,-618.3644327462687,-977.9250927391306,-1324.6765873411755,-1647.38867222013,-1954.4801006952787,-2250.6576951817715
-296.48173104547544,-305.84929084580807,-320.23820622682047,-345.51552457546524,-403.12858669012655,-592.3584746529383,-953.813617869419,-1301.7029999648496,-1625.1179199714275,-1932.6444076853568,-2229.1620037113157
-280.88396971041794,-287.8434530387597,-298.917210816454,-319.33967630301476,-369.3215679642173,-551.1865633948963,-916.6160020546067,-1266.9555897784799,-1591.8156336228276,-1900.38820649931,-2197.6693744633453
-264.63984007492934,-268.26704263733774,-274.2592472957249,-285.98816182837527,-318.0539585342404,-468.671620513221,-842.924482046609,-1200.6084307449303,-1529.5319690748845,-1840.830065332712,-2140.101768396155
-249.87802240115582,-249.87802240115582,-249.87802240115582,-249.87802240115582,-249.87802240115582,-249.87802240115582,-249.87802240115582,-249.87802240115582,-249.87802240115582,-249.87802240115582,-249.87802240115582
-239.04485354860486,-236.3350033258008,-231.83534231208873,-222.964241684148,-198.6010853806766,-102.9375044639807,-11.309045542299899,-19.1320586370075,-70.12901428710549,-144.62963470158294,-234.3657164229474
-233.07649302387398,-229.05860039511,-222.53298977269912,-210.12719367788077,-178.5207311935232,-80.14617857899295,-7.160006592589977,-22.353708979890126,-77.40805989412554,-154.6249073676396,-246.35248779986247
-231.1187310078377,-226.72666771122087,-219.6669275186023,-206.44667776265433,-173.64126293109172,-77.86975042602728,-10.905441272892412,-28.572715128145088,-85.08999000462312,-163.3156777881571,-255.8097542612585
-231.77259008277247,-227.4017169427558,-220.3586123638569,-207.14556339124377,-174.40647130274894,-80.46010316875032,-16.126646842212317,-34.93374213571822,-92.15335380168594,-170.90134683168205,-263.80285792528747
-233.93346421432443,-229.7017661489909,-222.81832337452713,-209.7906518384528,-177.31050545027674,-84.49455996595584,-21.536396655372677,-40.96467540248101,-98.57853891507841,-177.61489509313895,-270.7421494220547
