-2.0, -1.0, 0.0, 1.0, 2.0
Inf,0.0,0.0,0.0,0.0
8.348158555508357,Inf,0.0,0.0,0.0
3.033485382413808,5.517039801085505,1001.1492566037871,0.0,0.0
2.189779102928949,3.2867401157884855,249.87373684007707,660.4428980857454,0.0
1.9644855115653068,3.063911874456735,250.2865468399131,987.3555221180022,637.2151418643869
