-2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6, -0.5, -0.4, -0.3, -0.2, -0.1, 0.0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0, 1.1, 1.2, 1.3, 1.4, 1.5, 1.6, 1.7, 1.8, 1.9, 2.0
2.3072140476942263e27,2.3188959455671054e27,3.711204487998484e27,3.731056773236057e27,3.7515842358638856e27,3.772821000823203e27,3.7948048772183013e27,3.817574465892283e27,3.841173887938474e27,3.8656491913599704e27,3.8910496436658105e27,3.91742937987979e27,3.94484612312527e27,3.9733625009494167e27,4.0030464980986787e27,4.0339713902428626e27,4.06621787684931e27,4.099874057390782e27,4.135034288401017e27,4.1718026961932364e27,Inf,3.994008553816567e27,4.033780919402289e27,4.075564838200558e27,4.1195188451717956e27,4.1658189147750905e27,4.2146630757865206e27,4.266270636102458e27,4.320886728565089e27,4.378788972365782e27,7.069535752767919e27,7.173744256756478e27,7.284885151354735e27,7.403691220879761e27,7.56049292925453e27,7.734415235717769e27,7.886340905977858e27,8.050818836140363e27,8.29197677084566e27,8.491539148811678e27,8.790973476383431e27
3.5286805474855693e27,3.547637530059472e27,3.5672622372235083e27,3.587590796490979e27,3.608661906801591e27,3.6305164800253925e27,3.6531989730897435e27,3.676756949596754e27,3.701243270714344e27,3.726712044116382e27,3.7532249068218463e27,3.780847281002396e27,3.8096515531033674e27,3.607896257469527e27,3.63740708076156e27,3.668268337332378e27,3.700575437564645e27,3.7344336032767274e27,3.7699593519524716e27,3.807280152617067e27,3.8465374911543185e27,3.8878890848133977e27,6.259488848724427e27,6.332861019198375e27,6.41050373474043e27,6.492809754492355e27,6.580220653471839e27,6.673236680410029e27,6.77242628004506e27,6.878440331213299e27,6.992024311257223e27,7.114039182507109e27,Inf,7.416172254374292e27,7.607406310689452e27,7.310486466933412e27,7.543588362546633e27,7.743614909383434e27,8.037846966134837e27,8.290622025704846e27,1.3650802792523062e28
3.382113411873492e27,3.4013725470140415e27,3.4213614868504034e27,3.4421209819703227e27,3.4636963243769634e27,1.0544883632296405e32,3.297613405153811e27,3.320477075917597e27,3.344315798203354e27,3.369192917514779e27,3.3951787868974103e27,3.422347535836134e27,3.4507849350985717e27,3.480581279730683e27,3.511836790795202e27,5.643578584059365e27,5.698539304857541e27,5.756411776953782e27,5.817439388752057e27,5.881889278001423e27,5.950062718549333e27,6.022299649548735e27,6.098978604237038e27,6.180532430334419e27,6.267449525415056e27,6.360288808604792e27,6.459690999198168e27,6.566392819750579e27,6.277876432925549e27,6.394396105445501e27,6.520609375704827e27,6.682183864879386e27,6.864070673729722e27,7.033013924129811e27,1.1576424446397674e28,1.1913181608916212e28,1.2400007380822684e28,1.2834487661555768e28,1.3327613473240803e28,1.4059591090547248e28,1.47323542201156e28
3.038352770946887e27,3.056667667543241e27,3.07572782768097e27,3.095579252035343e27,3.116271719402451e27,3.1378602310922e27,3.160403020665395e27,5.069300509057803e27,5.108550004481781e27,5.149659601179259e27,5.192764691739138e27,5.238014507653252e27,5.285574853235853e27,5.335627409139162e27,5.38837690865906e27,5.444047515127518e27,5.502895046861952e27,5.565201147198014e27,5.631285605582215e27,5.701508031504284e27,5.776277577117304e27,5.50250540764783e27,5.582675730738386e27,5.668629228921725e27,5.761028314305074e27,5.860642781180359e27,5.968372221341582e27,9.688575546969435e27,9.89130979056964e27,1.0113034329246866e28,1.0393925358512269e28,1.0713867930510778e28,1.1021331374192184e28,1.1448524729987516e28,1.1845794485813042e28,1.241361457802223e28,1.2165909842952372e28,1.2902870834422507e28,1.3611414007092312e28,2.3022455627456884e28,2.5017019331744156e28
4.6121649487258656e27,4.641535435892687e27,4.672192750223818e27,4.704221154526573e27,4.7377152327185935e27,4.772776829874747e27,4.8095181431735396e27,4.848063064342014e27,4.888548488256019e27,4.931122707418489e27,4.97595462827311e27,5.023229944096717e27,5.073153745638114e27,5.125957559363303e27,5.181901692618887e27,4.9248419576605467e27,4.984168742613849e27,5.047382545349642e27,5.114884650518771e27,5.187135759893163e27,5.264665477351717e27,8.514868667737837e27,8.65819706949107e27,8.813367949813742e27,8.981949925191917e27,9.165801569070395e27,9.367151694414756e27,9.58869550132596e27,9.833711862076763e27,1.0142015524433915e28,9.864185281270743e27,1.0267832656692712e28,1.0655873793331117e28,1.1204367102854375e28,1.869154490322345e28,1.9935066623900556e28,2.118510011449111e28,2.2719967147404013e28,2.5004528887932326e28,2.591688894081052e28,2.9185629191631096e28
4.3836886072718243e27,4.413098844354006e27,4.443897112617366e27,4.4761812200244404e27,4.510063132952192e27,4.5456621697145285e27,4.583111312926232e27,4.6225609538892636e27,4.382579384553663e27,4.4238857680046024e27,4.4675895205981e27,4.5139083731763867e27,4.563084614742782e27,4.6153950638230363e27,4.67115316446033e27,7.531932578394409e27,7.633471597128373e27,7.742467334489357e27,7.859790155573211e27,7.986451354148607e27,8.123633104801987e27,8.272737532399802e27,8.435423694359145e27,8.613684892671423e27,8.278042900109847e27,8.482105789884642e27,8.709243934701608e27,8.963721902389215e27,9.321795450456205e27,1.5376268260442445e28,1.6105093457454542e28,1.6986218573484491e28,1.7878008063765039e28,1.9173096176372274e28,1.9293166834477953e28,2.090492955184426e28,3.715907589811e28,4.182484850499635e28,4.937328395819894e28,5.649327018820127e28,1.2024146888386105e29
4.152017157633077e27,3.9288177823012113e27,3.95768877027705e27,3.9880658252930066e27,4.020069957656452e27,4.0538323393982215e27,4.0895039905612093e27,4.127250061663177e27,1.0236118209322431e34,6.702458159137457e27,6.774395983817532e27,6.851072039191751e27,6.932977438469077e27,7.020669393453464e27,7.114790095442741e27,7.216086138663556e27,7.325423965836333e27,7.443817572996124e27,7.572466169135091e27,7.247139821881007e27,7.391559922172073e27,7.550482349576759e27,7.726266061946406e27,1.2612591926113372e28,1.2961185070869353e28,1.3354349965429474e28,1.3801477534171789e28,1.4422966983539654e28,1.5035099470958973e28,1.587030730936185e28,1.5886534224911555e28,1.6932207354984344e28,2.9412657959417206e28,Inf,3.650669838557178e28,3.9509319566324237e28,4.842658255608115e28,1.0018245629004156e29,1.4406344461053658e29,5.113124824017664e29,26942.615361740023
3.680727553237337e27,3.7078020962897084e27,5.948792873455401e27,5.996832339151163e27,6.047655230408094e27,6.10151682675207e27,6.158689323987108e27,6.219485123118811e27,6.284267377574907e27,6.353437683903582e27,6.427460128145094e27,6.506865386160977e27,6.592270440561192e27,6.280826184115742e27,6.374475401322984e27,6.47613971144972e27,6.586912850897003e27,6.708101551054719e27,1.0892234859651573e28,1.1126406574389796e28,1.1386462229546083e28,1.1677060811610642e28,1.2004068499765951e28,1.2375008781357276e28,1.2799635187460678e28,1.2488484185443697e28,1.3125740783154925e28,1.3875377487584006e28,2.358971058996637e28,2.5251452581624995e28,2.7708688932527575e28,2.8780760009735096e28,3.3102254938568198e28,6.319505336827923e28,7.95799945783791e28,1.0754520029518617e29,3.264170240659321e29,342246.53109700367,3244.73025964576,1058.6984100987381,583.4125664443445
5.504601583914986e27,5.54662618533692e27,5.591146498064006e27,5.638386392399689e27,5.688593291476571e27,5.742061449668729e27,5.799110074169069e27,5.506314318825123e27,5.567745957125265e27,5.633754001706272e27,5.704864725183651e27,5.781703978769939e27,5.864992742979611e27,9.482104438160139e27,9.639616239780135e27,9.812341674417921e27,1.000263772108505e28,1.0213384664395098e28,1.0448151542535317e28,1.0711395505523463e28,1.0344137224404365e28,1.0662503791541846e28,1.1028814240653783e28,1.823812460770889e28,1.9038848813041795e28,2.0062331677256206e28,2.1485626202438566e28,2.322929153479579e28,2.4029390731481565e28,4.258593465545087e28,4.953737775627838e28,6.0680724039068435e28,7.496101381941986e28,1.9056961159788257e29,8.748189462219535e29,8281.441171561204,1421.1686243786294,671.1209532380711,435.3888191758721,327.1868374925857,266.40976433919286
5.791277783644776e27,5.832984649676253e27,5.877411280524824e27,5.924817628488844e27,5.614739824822301e27,5.665769066735054e27,5.720566036527254e27,5.779557749202267e27,5.843234426270292e27,8.42085938385812e27,8.53564302514508e27,8.66067877333846e27,8.797420059254638e27,8.947605455827329e27,9.113354182696843e27,8.735946388245748e27,8.928827170189953e27,9.14558986901383e27,9.391070047518976e27,1.5398400285610413e28,1.5913869033357646e28,1.6516063145635047e28,1.7229639603461871e28,1.8089795683379554e28,1.8046966966130462e28,1.9530152636585905e28,3.4140459972459167e28,3.8473156643306062e28,4.225831745938986e28,8.219523146406998e28,1.1326641979310931e29,2.97847796882419e29,3.14608021999135e30,3205.937574310082,936.2832542819863,525.6030810427666,372.95507574106625,295.83588665544437,249.42506149050445,218.16453050407006,195.5012500758628
5.044741285375277e27,5.081638084752581e27,5.12114012519174e27,5.163519384685982e27,8.293568918062262e27,8.37177237758319e27,8.456287355917944e27,8.54789567433098e27,8.647499384661254e27,8.75617748128572e27,8.87521090150425e27,9.006133796918455e27,8.59834632519947e27,8.749371206427044e27,8.918139081663194e27,9.108000147927764e27,1.4843812465376222e28,1.52356466736076e28,1.5688289401586963e28,1.6217433128430865e28,Inf,1.513387181748222e28,2.5447528159690016e28,2.7161496862088066e28,2.982642133114408e28,3.135213694232391e28,5.80172741738252e28,7.164922575102652e28,9.324320872292306e28,2.7081189765317944e29,Inf,2209.8672821869623,771.7788177451673,471.97502341531333,351.9199996683703,287.79699203079986,247.4564813211926,219.28380705980737,198.2045729797254,181.63603770806805,168.17080811726248
7.399666809188987e27,7.453818980544569e27,7.51212455950915e27,7.57504727730755e27,7.643126116129114e27,7.716988208338385e27,7.797378709947193e27,7.409103790592567e27,7.499512693071722e27,7.599019208794123e27,7.709037109634023e27,1.246848743075838e28,1.2686075780603515e28,1.2930877475980463e28,1.3208355461927378e28,1.3525567504612842e28,1.3891808451473534e28,1.3455086520110203e28,1.3931172627813161e28,2.3093137911132803e28,2.421519389825821e28,2.563041278101873e28,2.5816949631160253e28,4.199079169497981e28,4.828572985688727e28,5.488262052894985e28,1.1910580900668985e29,1.9308677929464183e29,3.543571263697163e30,2184.627541200194,748.2658406939393,470.1442169927961,358.16334307442304,296.97181870122887,257.44417946047156,229.27131794756718,207.8203289989604,190.71520172640373,176.66122155315682,164.7940804951811,154.62103225364996
6.769581405175631e27,6.818216017128141e27,6.456081293082984e27,6.509854532869227e27,6.56843232586406e27,6.63244579897858e27,6.702653337970523e27,1.0794585774282957e28,1.0930673881119415e28,1.1081890481758134e28,1.125083295286945e28,1.1440767052672385e28,1.165579240211109e28,1.1182690287539985e28,1.1448352684272643e28,1.8719975150720579e28,1.9301307576903229e28,1.999805214207878e28,2.0849252365429115e28,2.0591233560637e28,2.1882300447378893e28,3.760154292899204e28,4.165514886047972e28,4.596813135615642e28,8.81527189270825e28,2.018562045539607e29,9.443218217091673e29,3500.5909529854143,849.3064574731977,514.3966854851117,390.04683668776374,323.1258167807232,279.78303508548845,248.65018047985987,224.80989191738826,205.75036194146088,190.02725488728876,176.77135538017927,165.40604513512932,155.52770130527097,146.83845912571445
