-2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6, -0.5, -0.4, -0.3, -0.2, -0.1, 0.0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0, 1.1, 1.2, 1.3, 1.4, 1.5, 1.6, 1.7, 1.8, 1.9, 2.0
Inf,1.3513368778453749e29,5.082998007075756e28,2.3948019264747056e28,2.1374242541150234e28,1.8897189799410937e28,1.0954184627913483e28,1.0359649359783244e28,1.0572128251860963e28,1.0240581542582187e28,6.734838669504271e27,6.623092372954167e27,6.962774534358557e27,6.902637957811967e27,6.862938733353712e27,6.839745413439711e27,6.830078606726527e27,4.290867858523608e27,4.2977628584339995e27,4.309671939558581e27,Inf,4.62498640047654e27,4.649567942915178e27,4.67713186781158e27,4.707317247078553e27,4.7398215085089496e27,4.774385087107733e27,3.0215970619036804e27,3.045497783459232e27,3.070331920803819e27,3.0960104606340005e27,3.1224551613370183e27,3.351970393492719e27,3.381538014792928e27,3.411728688340499e27,3.442493359541886e27,3.473788122112398e27,3.5055728379324106e27,3.5378127753852176e27,3.5704757493308666e27,3.603534824340644e27
714.6833426924994,Inf,1.266360104735396e29,4.501765770442569e28,3.612134506370861e28,1.9106728753033348e28,1.8047660154348712e28,1.670276493349183e28,9.94340752505499e27,1.0846594073324088e28,1.0548027449930303e28,1.033192460987419e28,6.391857798947747e27,6.323414261444534e27,6.277581297752621e27,6.651254571565845e27,6.63699716322687e27,6.635366975723369e27,6.644214368521212e27,6.661850490643577e27,4.199979687473981e27,4.2197294597257395e27,4.2429222276042245e27,4.5434066057382606e27,4.5740476767541776e27,4.60713154508746e27,4.6423755973464015e27,4.679537305424781e27,4.718412282863118e27,4.7588247799106704e27,4.800621251628013e27,3.0422508797931186e27,3.0700047516830377e27,3.098410194045391e27,3.1274114391983757e27,3.156960305321165e27,3.3917877429939825e27,3.4242659433905076e27,3.457203524845825e27,3.490567057469145e27,3.5243274645023257e27
182.99415403681272,680.0036715825304,Inf,Inf,4.233133117041906e28,3.415278318482714e28,2.8658960128413252e28,1.6108279439135875e28,1.5976099979760132e28,1.0127736592919829e28,9.775853627017221e27,1.0137577509612578e28,9.948106356988254e27,9.815405453583134e27,9.725817986690204e27,6.073460706322675e27,6.054963939628403e27,6.438677542286224e27,6.445089480004808e27,6.461242293262583e27,6.485562155625993e27,6.516799148282527e27,6.553944414608505e27,4.14298045423201e27,4.1722823986222995e27,4.204006954177661e27,4.2378615322512854e27,4.5481897998077634e27,4.588003280456202e27,4.629407143281092e27,4.672237666710967e27,4.716354705410249e27,4.761635867937403e27,4.8079746195814533e27,4.8552782144135883e27,3.0798059881642433e27,3.110581250457825e27,3.1418257219155213e27,3.173503958203614e27,3.20558556844713e27,3.4460945230113867e27
82.51739326421495,174.13067451738408,645.4784353135223,Inf,1.648290470512516e29,6.321269658480143e28,3.0277813060011616e28,2.718630417140651e28,1.5343188451077485e28,1.6137738507032553e28,1.5415215312143699e28,1.4914012707471408e28,9.146943661400277e27,9.571626521940878e27,9.46131534783029e27,9.391023420990316e27,9.35183985103803e27,5.86465987838368e27,5.868036116543326e27,5.881637316911613e27,6.283042770833618e27,6.314091788397002e27,6.35153938093987e27,6.394450960879561e27,6.442068035994268e27,6.493766711449346e27,4.1133668692190677e27,4.150046659936442e27,4.1884652170694005e27,4.228431676262621e27,4.544124919596009e27,4.5894490683035175e27,4.635962382495678e27,4.683554512566943e27,4.732126273075249e27,4.781593485671037e27,4.8318794405029117e27,4.882919246723797e27,4.93465422685208e27,3.13229484006952e27,3.165568296975522e27
47.007692348042546,78.48303482705035,165.25793917929838,610.703298223912,Inf,1.5293886025203529e29,5.912227514076181e28,2.8207834796910994e28,2.5739675986415135e28,2.443719130046157e28,1.4438476347254006e28,1.471847582397864e28,1.4275748294541974e28,1.3972191711100681e28,8.647246379256277e27,8.56452930961458e27,9.063771623843547e27,9.041442529705287e27,9.04187224501248e27,9.060651359901304e27,5.712102132973662e27,5.741125364123779e27,5.776688508040636e27,6.191594974021597e27,6.240362488958756e27,6.293456610676156e27,6.350308588293349e27,6.410439346910843e27,6.473452222689881e27,6.539014804433454e27,4.149678481052917e27,4.1935544357438173e27,4.238572550506369e27,4.2846209075220516e27,4.609923292137353e27,4.660831252539963e27,4.712565598420372e27,4.765059608286812e27,4.8182504069123e27,4.872087456870149e27,4.926522287789117e27
30.45938409586217,44.742732776658414,75.02387343156812,156.35977887280228,575.8769846137106,Inf,1.4134034549052974e29,5.179921946043897e28,4.220327419698247e28,2.3788247287863528e28,2.3155983616149907e28,2.1854861367978684e28,1.3187699621114123e28,1.3650262680095492e28,1.3393656190045132e28,1.3228117857449375e28,8.246570583044777e27,8.216652815954176e27,8.7391408381881e27,8.754575148344543e27,8.78683733075707e27,8.832854838064237e27,8.89025733984871e27,5.625907144566293e27,5.67301774964819e27,5.724452219431496e27,5.779611290715837e27,6.213108899827571e27,6.278249192673872e27,6.346030935917159e27,6.416146552563111e27,6.488340052310019e27,6.562389522931756e27,6.63811032162212e27,4.217821488640093e27,4.2671858512595903e27,4.317334619767135e27,4.3681988857084943e27,4.7037014573738136e27,4.759181453766719e27,4.815258981594373e27
21.444528474531698,29.008778761250746,42.46448848473487,70.59246164027223,147.4472458117163,540.9937297245112,Inf,1.2219169626889587e29,7.568531112489709e28,4.1137367429255e28,2.2313206871405634e28,2.1898596073940627e28,2.074378346395283e28,1.999510002822986e28,1.2251120900628804e28,1.2828353930912593e28,1.2701745264251353e28,1.2636455129534696e28,1.2617613877884949e28,7.935764840996752e27,7.964464002577636e27,8.522091283544777e27,8.580507344099513e27,8.649292007546009e27,8.726756719583115e27,8.811560820185614e27,8.902632965620471e27,5.652221437852947e27,5.715747991706977e27,5.781841456413735e27,6.226086027598163e27,6.300957042877324e27,6.377722030477455e27,6.456183723332817e27,6.536169573956107e27,6.617535562528209e27,6.700156141097912e27,6.783920759959265e27,4.8222027778544933e27,4.8832483739618016e27,4.944877861189497e27
16.03077601422544,20.439389734267376,27.55829557949003,40.40193276746547,66.55152909032263,138.5168893202019,506.0026818037713,Inf,1.7810943821609253e29,7.235700547676981e28,3.5761072725756823e28,3.3374059337277976e28,1.9418426515902977e28,1.8469229679851108e28,1.9015807248813903e28,1.8611502930899392e28,1.1536059666791169e28,1.1453621878183163e28,1.2157499666906637e28,1.2167588248756881e28,1.2210334342342566e28,1.2278904434349574e28,7.768340808056853e27,7.835104603585358e27,7.910677627273705e27,8.507234343159168e27,8.602142458441705e27,8.702709174033732e27,8.808152339878109e27,8.917824964828065e27,5.672385307605954e27,5.745638405381616e27,6.473907956357358e27,6.982513979346383e27,7.076751398748604e27,7.172436094137447e27,7.269423211127175e27,7.367598969157579e27,7.466864393221654e27,7.56712467337464e27,7.668307779646748e27
12.46605545286867,15.272058510419242,19.43895308730339,26.09036654754956,37.965047711450424,62.528100363290804,129.56359662590376,470.9828634439692,Inf,1.5236381543939245e29,6.26250420240368e28,5.296617278127771e28,2.9378239068201605e28,2.9112226510200796e28,1.7470226148514918e28,1.6969923276545097e28,1.7740934985805054e28,1.7565781611716704e28,1.7492796429320605e28,1.0988300291055695e28,1.1025217104151887e28,1.1802272577520467e28,1.1894118697891331e28,1.2004609597613632e28,1.213031330782803e28,7.705755692453347e27,7.799217757796597e27,9.29704108812154e27,9.423293999946878e27,9.554092273756732e27,9.688834910964939e27,9.827025373834446e27,9.968252212260083e27,6.35133140990187e27,6.443233911898099e27,6.536492002389009e27,6.630970862403212e27,7.158761223036454e27,7.261568845664047e27,7.365367762125094e27,7.470076701860994e27
10.06787740372991,11.925130471718607,14.546269105600622,18.43252050311197,24.6757228976846,35.692006789505,58.50216409238315,120.59041981707293,435.54552476743856,Inf,1.4068668973116198e29,9.140517377235802e28,4.885996566664652e28,4.368868838824276e28,2.5698313080541746e28,2.626411942103384e28,2.562764727541761e28,1.5875965038872048e28,1.6790410667154794e28,1.6776051330987394e28,1.6828641443978792e28,1.6931791035493625e28,1.0723999470928548e28,1.2670662655349365e28,1.2824894011946853e28,1.2993172212683938e28,1.3173050689770168e28,1.336262377044049e28,8.5171159457202e27,8.645720527794033e27,8.778108577632452e27,9.486515147587436e27,9.633965102919239e27,9.784116246918342e27,9.936667127259869e27,1.009136525742186e28,1.0247995232010073e28,1.040637774581068e28,6.636598503181653e27,6.737996555617975e27,6.840239600657446e27
8.348158555508357,9.63906394910702,11.379942916131988,13.831593564308987,17.454027878712438,23.231288103960097,33.426475170278856,54.471652236848655,111.59297248059909,401.06690734414406,Inf,2.0070978790397847e29,8.252211200699966e28,4.227845543165106e28,4.067620165868802e28,3.8345653488579525e28,2.326209096219716e28,2.4279825243556846e28,2.4055824137158365e28,1.5075684554561355e28,Inf,1.7689084895139332e28,1.786832891702678e28,1.808325054286867e28,1.1510517880251667e28,1.167733316818955e28,1.1855685851382621e28,1.2817397656428315e28,1.3025824098446824e28,1.3241420231379163e28,1.346313509177744e28,1.3690136360837472e28,8.744070843901042e27,8.892068516044011e27,9.042312636278141e27,9.194556251862957e27,9.949271067488515e27,1.0114938323942686e28,1.0282179607291274e28,1.0450863844507838e28,1.0620874374417625e28
7.085873831087486,8.013400141192413,9.220359188815264,10.841449011641949,13.112841663210585,16.46805884949361,21.794141874615274,31.15098989548403,50.417047444559906,102.56375784575843,365.44588484494216,Inf,1.648383546781414e29,7.035978895731606e28,6.190646033449603e28,3.5463899542517496e28,3.5850382175850952e28,3.4854024640399558e28,2.1593335808762674e28,2.4814886876914826e28,2.4907853577527217e28,2.510940466533733e28,1.5947366233228922e28,1.6161355829294033e28,1.745831930651058e28,1.7741126060573754e28,1.8043373244532563e28,1.8361454448279405e28,1.1740606421536516e28,1.1955486100782106e28,1.2176189072080981e28,1.3198736790758636e28,1.3443522450111414e28,1.3692321243178443e28,1.394465671510252e28,1.420013814319716e28,1.4458436518992022e28,9.245003876612792e27,9.410293538149161e27,9.576915622752961e27,9.74476894500407e27
