-2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6, -0.5, -0.4, -0.3, -0.2, -0.1, 0.0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0, 1.1, 1.2, 1.3, 1.4, 1.5, 1.6, 1.7, 1.8, 1.9, 2.0
-7.44288609938988,-5.321217110711478,-3.8639321716766126,-2.8336517196223547,-2.0978523401983855,-1.5592900524978355,-1.1618340579098412,-0.8652673033781609,-0.6423023178156702,-0.473834435674342,-0.3462265749724727,-0.24949229068192771,-0.17639165321063374,-0.1214641310867526,-0.0806519378472663,-0.050839468009229775,-0.029654133800944872,-0.01526311356710898,-0.006226115450702017,-0.001433667937033209,2.334940892337247e-23,-0.0012265416755976035,-0.0045577272083446385,-0.009547684842098737,-0.015837793698633636,-0.023146416704178996,-0.031239358221663894,-0.039923409079639545,-0.049049951454911124,-0.05850546790776352,-0.06817808786432732,-0.0779862087658841,-0.08787010786913398,-0.0977831999851164,-0.10767183883065651,-0.11750130065855699,-0.12724083305191322,-0.13687106338138483,-0.1463845619159198,-0.15576484808624666,-0.16499635848276692,
-10.068540626689323,-7.024214160208703,-4.9923125671406785,-3.6016410510531722,-2.624992317162578,-1.927634718251903,-1.4182207730452496,-1.045636755372441,-0.7692969061254125,-0.5630122073255948,-0.4084331483132251,-0.2924132739986437,-0.205516576688442,-0.14075362581335954,-0.09299645593013206,-0.05835383081369596,-0.03389276884908997,-0.017371495094008642,-0.007064337253048089,-0.0016203841465401655,2.893210412981911e-23,-0.0013784048015068895,-0.005105975667307999,-0.010671452753730727,-0.017659753476887592,-0.02574386695296915,-0.03467186473165932,-0.044225124510991816,-0.05422872968323551,-0.06455325343491505,-0.07510135674257609,-0.08576880639821276,-0.0964840934873459,-0.10719853014148596,-0.11787142431658791,-0.12846184397201227,-0.13893561326618742,-0.14926579870613765,-0.15943936231604744,-0.1694587361200012,-0.17931059761687726,
-14.088286929731911,-9.521152928944545,-6.603777002133384,-4.665591935668677,-3.3388386429516475,-2.413444751328106,-1.754562802579453,-1.2786391679392533,-0.9312485635313139,-0.6754547805317342,-0.4860578087721606,-0.34550431753707994,-0.24123178950578258,-0.16424957334045584,-0.10793457705277938,-0.06739310072546002,-0.03896460565184693,-0.01988636890915144,-0.008054444628659712,-0.001841079440181966,3.4292629739723604e-23,-0.0015559094808724248,-0.005745834126143095,-0.011973145709773238,-0.019767397205474335,-0.028746099804353872,-0.03861615282539173,-0.049155056268747756,-0.06015740474385996,-0.07146842136791978,-0.08298018834291133,-0.09460864401089993,-0.10625935610428752,-0.11786920637806715,-0.12940038504962614,-0.14082025063782502,-0.15210110563122145,-0.16320657000955469,-0.17411533876015822,-0.18482081902076228,-0.19533293661942044,
-20.528871722371704,-13.354136563489968,-9.000618280769602,-6.180277192167425,-4.333049605718241,-3.0769307359371396,-2.2026224081792964,-1.5846115317605198,-1.1408600503227133,-0.8191307471492874,-0.584162061733075,-0.411908669444525,-0.2855196502621726,-0.19313554034862032,-0.12614944008145787,-0.07833803213980295,-0.04506884526275445,-0.02289909925284561,-0.009232261511126107,-0.0021028582158752174,5.664242303161402e-23,-0.001764258997902515,-0.006496050141030919,-0.013492436119905873,-0.022214580014677732,-0.0322269124484119,-0.043183782475747154,-0.05482916602796698,-0.06696579948072053,-0.0794020816108029,-0.09200519634695116,-0.10468922809603863,-0.11738359716917081,-0.1300019998810682,-0.1424916570169318,-0.15482255524220026,-0.1669740987076708,-0.17893143221922195,-0.19065289096513727,-0.2021257984885404,-0.21334957111927313,
-31.575511213379663,-19.493220384820518,-12.610806540120144,-8.420133654359532,-5.753088416732938,-4.000564057174388,-2.8141170560210877,-1.9938333206713494,-1.4166131626147216,-1.0054590853018277,-0.7097877785435434,-0.49599233192172243,-0.341029401757412,-0.22901458995948643,-0.1486013691756797,-0.09172984115102412,-0.05248502757717048,-0.026534332243849483,-0.010647854715990827,-0.0024150821757026215,2.3409180611173433e-22,-0.0020103915768180285,-0.007379223202123275,-0.015278965602673247,-0.02507313557791992,-0.036278795243350356,-0.04849314414147329,-0.06141141522992016,-0.0748181134086596,-0.0885326138346971,-0.10238304430267171,-0.11625990619979162,-0.1300971513666503,-0.14383873394081195,-0.15740574331214102,-0.17075690270465022,-0.1838667189047974,-0.19673218211227073,-0.20934708181569747,-0.22166689029452033,-0.23368649315740728,
-52.143153010970124,-30.084637046720587,-18.499672295806104,-11.857170243973831,-7.856830749167537,-5.326384041843323,-3.6661684202151177,-2.5518383438051915,-1.7862496927953269,-1.251172345617624,-0.8730547543556738,-0.6038415739909488,-0.4114658849425206,-0.27405752716296783,-0.17655089743596333,-0.10826438346240384,-0.0615742836308301,-0.030958368484230482,-0.012362245151562253,-0.0027903551194217195,4.140389925548024e-23,-0.002303909881177752,-0.008425013098929643,-0.01738847409447502,-0.028441469997323145,-0.04102094611684061,-0.054689145837763464,-0.06908284063619302,-0.08394128826111963,-0.09908930050663534,-0.11435648132701674,-0.12959559376554958,-0.14472303632389508,-0.15968983605063028,-0.17445538872213184,-0.18894691590068158,-0.20313465495853927,-0.2170007240347393,-0.2305587881359712,-0.24380839493003054,-0.25670540004673476,
-95.46668314350885,-49.82075858710782,-28.56541518285091,-17.423851543636633,-11.08732639172924,-7.289114162796949,-4.894176453843498,-3.334610557001111,-2.2921456653245085,-1.5811710705812396,-1.0888476764780544,-0.7444047862260872,-0.5020827886992214,-0.33137710510399665,-0.2117459580625071,-0.12889888848219433,-0.07282412319187453,-0.0363914368078378,-0.014453651435548465,-0.003245523318617972,1.630461425889026e-22,-0.002656377210068155,-0.009672713978967282,-0.019893398230096216,-0.03243114986102918,-0.04661600056808718,-0.06195989541596282,-0.07806103465927297,-0.09460371900754055,-0.11137537761514547,-0.12823593265386418,-0.14502442049146458,-0.1616208241603375,-0.1779681019289633,-0.1940370309017387,-0.20979775511780907,-0.225184215818188,-0.24017756477605812,-0.2547724738148474,-0.26899757071237895,-0.2828535441127793,
-204.77075811343528,-91.55913908772611,-47.295628526141996,-27.015811873352078,-16.349789692935417,-10.329216815358059,-6.715532474734295,-4.4613149842092525,-3.001876078675569,-2.034149019457826,-1.3794264978696917,-0.9306379621871548,-0.6203757428839327,-0.40529592628930744,-0.2566268357633812,-0.15493342634839422,-0.08690078640023549,-0.043136674537842985,-0.01702877737827648,-0.003802876126892531,1.306041472872579e-22,-0.003082476638929415,-0.011175232127543828,-0.02288918242515452,-0.037183407924288335,-0.0532643705660542,-0.07055202347388405,-0.08862597559404602,-0.10712058557885386,-0.12577437936887378,-0.14442451607963258,-0.1629585758408938,-0.18122787679318086,-0.19914424419408355,-0.21667332465497494,-0.23381019558499916,-0.2505291287945034,-0.2667747265619808,-0.2825370987355258,-0.2978279433349545,-0.31268803912186083,
-584.2748504646843,-197.21298969983042,-87.5500986205447,-45.114869938307095,-25.429493540668958,-15.259457995738247,-9.543688782435721,-6.14233194975781,-4.02856234370624,-2.6717364739516336,-1.779478648868831,-1.1821836073505343,-0.7776133141415965,-0.5021258519789115,-0.3146454027652121,-0.18824483146957233,-0.10471160014580753,-0.05160012701837455,-0.020233422375304903,-0.004491327546950373,1.6046731277734188e-22,-0.0036018113692070316,-0.012997971071454052,-0.026502507073847045,-0.042884015888075715,-0.0612103221510241,-0.08079136294762929,-0.10114300615262124,-0.12189557493014946,-0.14273230347379973,-0.1634494657202342,-0.18393321179982308,-0.20409066645918922,-0.22379044823059896,-0.24297974247031615,-0.26164423038938694,-0.2798063348562871,-0.2974375685983389,-0.31449820149910884,-0.3309855376554244,-0.3469325231652963,
-3284.5873771141705,-565.5902222865794,-189.42907092475608,-83.42882405775813,-42.6099794104698,-23.989184833524217,-14.151403067984745,-8.753553905191067,-5.563107057765739,-3.595605486938977,-2.344270356523289,-1.529449128804585,-0.9906451390297331,-0.6311247642022613,-0.39089665189325357,-0.23145401212030997,-0.12756775569794362,-0.06234850626425883,-0.02426657529519973,-0.00535058624223172,1.425372706234391e-22,-0.004240795260641489,-0.015227235256925447,-0.030901525190742102,-0.04977816688453572,-0.07077359936920752,-0.09307258934156476,-0.11609686957825036,-0.1394561641531443,-0.16281995226764576,-0.18593300677783298,-0.20865303453786394,-0.23091287077511846,-0.25262861265529535,-0.2736967690555654,-0.29409849392140075,-0.3138431373998717,-0.33297564661474416,-0.3514650664489252,-0.3692850644926895,-0.3864469725838869,
NaN,-3201.1555425983765,-546.2788612011999,-181.35856909867977,-79.19726622786469,-40.071767424901346,-22.194326750178917,-13.064064867241205,-7.951719513720054,-4.985027519168267,-3.165851566809163,-2.021481494826276,-1.285796509770951,-0.8065367192243473,-0.49286692626157075,-0.28841615683657207,-0.15731811755703154,-0.0761744668211862,-0.029404241007798832,-0.006435532136945766,2.613464313157166e-22,-0.005035192357008255,-0.017979531642979184,-0.03630194082736406,-0.05819484555641686,-0.08237934896516998,-0.10790976941997278,-0.13410138882761433,-0.16049312411696467,-0.1867773352865749,-0.21266630709279363,-0.23797479207011896,-0.2626207218969621,-0.28658056481065863,-0.3097729964412539,-0.33213428953827734,-0.35367439646071774,-0.37443149881148163,-0.39446724528451077,-0.41374611641434783,-0.4322585734489672,
